doy,TMAX,TMIN,TAVG,PRCP
159,2.326967741935484,1.2763225806451612,1.8016451612903226,0.0
160,2.343921146953405,1.2898064516129033,1.8168637992831542,0.0
161,2.360172043010753,1.298967741935484,1.829569892473118,0.1
162,2.3759354838709674,1.3090967741935484,1.842516129032258,0.0
163,2.3930537634408604,1.3172258064516131,1.8551397849462365,0.0
164,2.410430107526882,1.3266451612903225,1.8685376344086022,0.0
165,2.430645161290322,1.332709677419355,1.881677419354839,0.2
166,2.444258064516129,1.3408602150537634,1.8925591397849464,0.0
167,2.452279569892473,1.3478494623655914,1.9000645161290322,0.0
168,2.46447311827957,1.3535483870967744,1.909010752688172,0.0
169,2.4775913978494617,1.3609462365591398,1.919268817204301,0.0
170,2.4878924731182797,1.3649677419354838,1.9264301075268817,0.0
171,2.498322580645161,1.3736774193548387,1.936,0.0
172,2.5081290322580645,1.3846451612903226,1.9463870967741934,0.1
173,2.5223870967741933,1.3934408602150536,1.9579139784946236,0.0
174,2.5381720430107526,1.402838709677419,1.970505376344086,0.1
175,2.5498924731182795,1.4121648745519715,1.9810286738351255,0.0
176,2.5532616487455195,1.4234408602150537,1.9883512544802866,0.0
177,2.554924731182796,1.4329892473118278,1.993956989247312,0.0
178,2.5487311827956987,1.4379032258064515,1.9933172043010754,0.3
179,2.5490967741935484,1.440204301075269,1.9946505376344088,0.0
180,2.5469677419354837,1.4454516129032258,1.9962096774193547,0.0
181,2.546688172043011,1.4480537634408601,1.9973709677419356,0.0
182,2.547139784946237,1.4514301075268818,1.9992849462365594,0.0
183,2.547075268817204,1.453516129032258,2.0002956989247314,0.0
184,2.542903225806452,1.456247311827957,1.9995752688172044,0.2
185,2.538236559139785,1.4606559139784947,1.9994462365591399,0.0
186,2.541827956989247,1.4639032258064515,2.0028655913978493,0.0
187,2.538967741935484,1.461817204301075,2.00039247311828,0.0
188,2.5341935483870968,1.4651075268817204,1.9996505376344087,0.1
189,2.5241290322580645,1.4616451612903225,1.9928870967741936,0.0
190,2.523096774193548,1.4578673835125449,1.9904820788530466,0.0
