date,PRCP,TAVG,TMAX,TMIN
1993-05-26,5.530161691542289,19.71666666666667,27.0,12.433333333333334
1993-05-27,7.315223880597015,19.433333333333334,26.6,12.266666666666666
1993-05-28,4.590149253731344,21.85,31.6,12.1
1993-05-29,7.7622857142857145,22.8,29.8,15.8
1993-05-30,10.9,18.3,20.6,16.0
1993-05-31,8.675,20.924999999999997,26.4,15.45
1993-06-01,6.45,22.9,30.9,14.9
1993-06-02,4.225,18.55,21.8,15.3
1993-06-03,2.0,18.900000000000002,22.1,15.700000000000001
1993-06-04,0.0,19.55,23.0,16.1
1993-06-05,3.8200000000000003,17.55,20.3,14.8
1993-06-06,7.640000000000001,17.75,22.0,13.5
1993-06-07,11.46,20.2,28.2,12.2
1993-06-08,4.284816849816849,19.083333333333332,24.9,13.266666666666666
1993-06-09,19.1,19.566666666666666,24.8,14.333333333333334
1993-06-10,17.400000000000002,21.55,27.7,15.4
1993-06-11,15.700000000000001,21.862499999999997,27.2,16.525
1993-06-12,14.0,23.924999999999997,30.2,17.65
1993-06-13,0.0,21.987499999999997,25.2,18.775
1993-06-14,26.9,23.4,26.9,19.9
1993-06-15,0.5,24.475,28.3,20.65
1993-06-16,27.1,26.5,31.6,21.4
1993-06-17,53.7,28.200000000000003,33.7,22.7
1993-06-18,80.30000000000001,26.25,31.2,21.3
1993-06-19,106.9,21.75,23.6,19.9
1993-06-20,0.0,24.2,29.9,18.5
1993-06-21,19.3,24.016666666666666,29.5,18.533333333333335
1993-06-22,38.6,24.083333333333336,29.6,18.566666666666666
1993-06-23,57.9,23.575000000000003,28.55,18.6
1993-06-24,43.266666666666666,23.05,27.5,18.6
1993-06-25,28.633333333333333,23.0,27.4,18.6
1993-06-26,14.0,23.0,25.6,20.4
1993-06-27,23.299999999999997,25.85,30.5,21.2
1993-06-28,32.599999999999994,23.375,26.4,20.35
1993-06-29,41.9,21.9,24.3,19.5
1993-06-30,83.1,21.15,23.1,19.2
1993-07-01,59.599999999999994,21.45,24.0,18.9
1993-07-02,36.1,21.3,22.5,20.1
1993-07-03,53.1,23.45,27.9,19.0
1993-07-04,91.85,22.15,26.4,17.9
1993-07-05,130.6,21.8,24.6,19.0
1993-07-06,66.55,23.325,28.0,18.65
1993-07-07,2.5,20.200000000000003,22.1,18.3
1993-07-08,3.0,22.5,25.0,20.0
1993-07-09,4.05,23.15,25.0,21.3
1993-07-10,5.1,23.25,25.0,21.5
1993-07-11,3.05,26.85,31.3,22.4
1993-07-12,1.0,27.25,31.4,23.1
1993-07-13,10.9,26.700000000000003,29.6,23.8
1993-07-14,1.0,25.21666666666667,28.3,22.133333333333333
1993-07-15,5.666666666666667,24.733333333333334,29.0,20.46666666666667
1993-07-16,10.333333333333334,23.950000000000003,29.1,18.8
1993-07-17,15.0,23.0,24.6,21.4
1993-07-18,10.9,25.12,29.1,21.14
1993-07-19,9.083333333333334,24.439999999999998,28.0,20.88
1993-07-20,7.2666666666666675,23.46,26.3,20.62
1993-07-21,5.45,25.053310502283104,26.6,23.50662100456621
1993-07-22,8.066862745098039,25.200000000000003,30.3,20.1
1993-07-23,6.314747474747475,25.45,29.2,21.7
1993-07-24,0.0,27.5,31.9,23.1
1993-07-25,4.95,29.25,34.6,23.9
1993-07-26,9.9,28.65,32.6,24.7
1993-07-27,0.0,29.35,33.4,25.3
1993-07-28,2.6333333333333333,29.525000000000002,34.2,24.85
1993-07-29,5.266666666666667,29.2,34.0,24.4
1993-07-30,7.9,27.0,29.4,24.6
1993-07-31,19.1,28.799999999999997,32.8,24.8
1993-08-01,2.0,27.35,30.8,23.9
1993-08-02,8.1,26.3,29.6,23.0
1993-08-03,106.9,23.25,24.4,22.1
1993-08-04,53.45,25.1,29.0,21.2
1993-08-05,0.0,25.1,27.5,22.7
1993-08-06,0.0,26.0,28.9,23.1
1993-08-07,0.25,25.675,28.6,22.75
1993-08-08,0.5,25.5,28.6,22.4
1993-08-09,2.0,26.5,30.0,23.0
1993-08-10,9.42,25.299999999999997,27.9,22.7
1993-08-11,16.84,25.450000000000003,29.8,21.1
1993-08-12,24.259999999999998,25.7,31.9,19.5
1993-08-13,10.870349723651612,24.299999999999997,29.2,19.4
1993-08-14,39.1,24.0,28.2,19.8
1993-08-15,47.0,22.75,25.3,20.2
1993-08-16,43.9,24.700000000000003,28.8,20.6
1993-08-17,11.9,25.55,29.5,21.6
1993-08-18,19.4,25.5,28.4,22.6
1993-08-19,26.9,28.0,33.1,22.9
1993-08-20,5.1,26.65,30.2,23.1
1993-08-21,4.771428571428571,26.8625,31.1,22.625
1993-08-22,4.442857142857142,28.025,33.9,22.15
1993-08-23,4.114285714285714,25.7875,29.9,21.675
1993-08-24,4.831825396825397,27.049999999999997,32.9,21.2
1993-08-25,6.293961538461539,28.4,34.6,22.2
1993-08-26,3.4336948529411764,29.6,36.0,23.2
1993-08-27,7.699094304388423,27.5,32.6,22.4
1993-08-28,8.195837104072398,26.1,30.6,21.6
1993-08-29,4.161215277777777,26.15,31.5,20.8
1993-08-30,11.585470085470085,26.6,33.2,20.0
1993-08-31,5.428562544420753,27.8,33.5,22.1
1993-09-01,7.229051226551226,28.116666666666667,34.0,22.233333333333334
1993-09-02,4.896221611721612,27.03333333333333,31.7,22.366666666666667
1993-09-03,0.5,25.45,28.4,22.5
1993-09-04,3.625,24.950000000000003,29.8,20.1
1993-09-05,6.75,23.35,29.0,17.7
1993-09-06,9.875,22.2,26.4,18.0
1993-09-07,13.0,20.4,22.3,18.5
1993-09-08,11.333333333333334,21.55,24.1,19.0
1993-09-09,9.666666666666666,22.65,25.9,19.4
1993-09-10,8.0,22.65,26.7,18.6
1993-09-11,7.0028985507246375,23.15,28.5,17.8
1993-09-12,6.577985074626866,24.049999999999997,29.4,18.7
1993-09-13,3.0,25.05,28.1,22.0
1993-09-14,2.25,21.825,23.7,19.95
1993-09-15,1.5,23.049999999999997,28.2,17.9
1993-09-16,0.75,25.65,31.2,20.1
1993-09-17,0.0,23.75,26.2,21.3
1993-09-18,0.5,25.04,29.6,20.48
1993-09-19,5.15,22.73,25.8,19.66
1993-09-20,9.8,22.32,25.8,18.84
1993-09-21,14.450000000000001,20.458380952380953,22.0,18.916761904761906
1993-09-22,19.1,18.299999999999997,19.4,17.2
1993-09-23,26.075000000000003,19.85,22.0,17.7
1993-09-24,33.050000000000004,21.3,26.1,16.5
1993-09-25,40.025000000000006,21.099999999999998,26.9,15.299999999999999
1993-09-26,11.754235103132162,19.5,24.9,14.1
1993-09-27,8.975830241187385,19.275,25.2,13.35
1993-09-28,9.305860071301247,19.1,25.6,12.6
1993-09-29,6.880269607843138,21.6,26.5,16.7
1993-09-30,74.9,18.15,20.8,15.5
1993-10-01,0.0,19.450000000000003,24.6,14.3
1993-10-02,0.08333333333333333,19.1,23.0,15.2
1993-10-03,0.16666666666666666,18.4,21.6,15.2
1993-10-04,0.25,20.4,26.0,14.8
1993-10-05,3.7349253731343284,18.475,22.5,14.45
1993-10-06,5.157293080054274,17.35,20.6,14.1
1993-10-07,0.5,17.333333333333332,20.9,13.766666666666666
1993-10-08,37.1,16.166666666666664,18.9,13.433333333333334
1993-10-09,34.78125,19.1,25.1,13.1
1993-10-10,32.4625,20.4,27.0,13.8
1993-10-11,30.14375,19.0,23.9,14.100000000000001
1993-10-12,4.021191218911807,19.05,23.7,14.4
1993-10-13,3.782044181308887,19.725,24.8,14.65
1993-10-14,5.311538461538461,18.55,22.2,14.9
1993-10-15,7.3999450549450545,19.075,23.0,15.15
1993-10-16,7.485120879120879,18.65,21.9,15.4
1993-10-17,5.949527472527473,17.3625,20.8,13.925
1993-10-18,5.58859375,15.575,18.7,12.45
1993-10-19,3.980729166666667,16.7375,22.5,10.975
1993-10-20,5.236111111111111,15.3,21.1,9.5
1993-10-21,3.81044776119403,16.3,23.0,9.6
1993-10-22,5.50682302771855,16.45,23.2,9.700000000000001
1993-10-23,4.57135749822317,14.55,19.3,9.8
1993-10-24,0.0,13.5,17.7,9.3
1993-10-25,7.5,14.3,19.8,8.8
1993-10-26,15.0,13.575,19.2,7.95
1993-10-27,22.5,12.899999999999999,18.7,7.1
1993-10-28,3.961674860853432,13.8,20.8,6.8
1993-10-29,3.302374245472837,16.8,20.7,12.9
1993-10-30,45.0,15.65,19.5,11.8
1993-10-31,0.5,13.85,17.0,10.7
1993-11-01,0.4285714285714286,13.8,18.0,9.6
1993-11-02,0.35714285714285715,12.9,17.3,8.5
1993-11-03,0.2857142857142857,15.075,21.7,8.45
1993-11-04,3.9995273899033292,15.55,22.7,8.4
1993-11-05,2.5925553319919517,16.05,23.2,8.9
1993-11-06,3.464484126984127,15.649999999999999,21.9,9.4
1993-11-07,0.0,13.649999999999999,18.2,9.1
1993-11-08,10.9,11.75,14.7,8.8
1993-11-09,8.675,13.4,18.3,8.5
1993-11-10,6.45,13.2,18.2,8.2
1993-11-11,4.225,15.549999999999999,19.15,11.95
1993-11-12,2.0,17.9,20.1,15.7
1993-11-13,54.1,17.475,20.0,14.95
1993-11-14,43.88,18.15,22.1,14.2
1993-11-15,33.66,16.675,21.8,11.55
1993-11-16,23.439999999999998,16.45,24.0,8.9
1993-11-17,3.432462686567164,17.35,22.6,12.1
1993-11-18,3.0,14.983333333333333,18.4,11.566666666666666
1993-11-19,9.7,13.366666666666667,15.7,11.033333333333333
1993-11-20,16.4,14.6,18.7,10.5
1993-11-21,23.1,13.04,17.5,8.58
1993-11-22,15.400000000000002,10.23,13.8,6.66
1993-11-23,7.700000000000001,8.92,13.1,4.74
1993-11-24,0.0,7.291261574074074,9.2,5.382523148148149
1993-11-25,0.5857142857142856,6.95,13.0,0.9
1993-11-26,1.1714285714285713,7.7,12.4,3.0
1993-11-27,1.757142857142857,9.0,15.3,2.7
1993-11-28,2.1734299516908213,7.3,12.2,2.4
1993-11-29,2.3467612044817927,7.05,12.0,2.1
1993-11-30,2.9089822082679224,11.05,16.2,5.9
1993-12-01,4.1,10.2,14.9,5.5
1993-12-02,2.3,11.55,18.0,5.1
1993-12-03,0.5,11.6375,19.0,4.2749999999999995
1993-12-04,0.4583333333333333,7.875,12.3,3.4499999999999997
1993-12-05,0.4166666666666667,6.6625,10.7,2.625
1993-12-06,0.375,7.1000000000000005,12.4,1.8
1993-12-07,1.9939999999999998,7.225,12.4,2.05
1993-12-08,1.6501643192488262,8.05,13.8,2.3
1993-12-09,1.0350000000000001,8.75,13.7,3.8
1993-12-10,1.7474637681159422,9.075,13.05,5.1
1993-12-11,2.0719806763285025,8.2,12.4,4.0
1993-12-12,1.8502415458937198,7.45,12.0,2.9
1993-12-13,1.7345039018952062,6.6000000000000005,11.4,1.8
1993-12-14,1.7176696832579186,6.1000000000000005,10.4,1.8
1993-12-15,0.0,4.7,7.6,1.8
1993-12-16,1.0,5.45,9.1,1.8
1993-12-17,5.1,3.85,6.7,1.0
1993-12-18,0.0,4.3,8.4,0.2
1993-12-19,2.05,6.775,11.0,2.5500000000000003
1993-12-20,4.1,6.8,8.7,4.9
1993-12-21,2.05,7.0,11.2,2.8000000000000003
1993-12-22,0.0,3.65,6.6,0.7
1993-12-23,0.5,2.65,4.5,0.8
1993-12-24,1.125,6.55,11.6,1.5
1993-12-25,1.75,7.85,13.5,2.2
1993-12-26,2.375,7.300000000000001,12.8,1.8
1993-12-27,3.0,8.8,11.7,5.9
1993-12-28,0.0,6.483333333333333,9.0,3.966666666666667
1993-12-29,6.7,6.166666666666667,10.3,2.033333333333333
1993-12-30,13.4,6.8,13.5,0.1
1993-12-31,20.1,5.05,10.0,0.1
1994-01-01,17.22857142857143,4.05,8.0,0.1
1994-01-02,14.357142857142858,5.6,11.1,0.1
1994-01-03,11.485714285714288,5.75,9.8,1.7
1994-01-04,1.8499999999999999,7.324999999999999,12.7,1.9500000000000002
1994-01-05,1.843661971830986,6.800000000000001,11.4,2.2
1994-01-06,1.43943661971831,7.7,12.5,2.9
1994-01-07,0.0,4.966666666666666,8.2,1.7333333333333332
1994-01-08,0.0,4.833333333333333,9.1,0.5666666666666664
1994-01-09,0.0,5.45,11.5,-0.6
1994-01-10,0.0,7.949999999999999,13.6,2.3
1994-01-11,1.837384259259259,8.4,14.3,2.5
1994-01-12,0.0,6.699999999999999,11.1,2.3
1994-01-13,0.5,4.8,7.5,2.1
1994-01-14,1.0,5.3500000000000005,8.8,1.9
1994-01-15,0.0,3.2,6.4,0.0
1994-01-16,0.0,4.6,11.1,-1.9
1994-01-17,0.0,4.975,11.35,-1.4
1994-01-18,0.0,5.35,11.6,-0.8999999999999999
1994-01-19,2.0439814814814814,2.6500000000000004,5.7,-0.3999999999999999
1994-01-20,1.7858796296296298,3.9,7.7,0.1
1994-01-21,2.780821917808219,4.01,8.2,-0.18000000000000002
1994-01-22,0.0,3.67,7.8,-0.4600000000000001
1994-01-23,0.125,3.4299999999999997,7.6,-0.7400000000000001
1994-01-24,0.25,3.114566210045662,6.0,0.2291324200913242
1994-01-25,0.375,3.85,9.0,-1.3
1994-01-26,1.9873842592592592,5.95,11.8,0.1
1994-01-27,2.232638888888889,4.1,8.6,-0.4
1994-01-28,1.5774305555555557,4.25,9.4,-0.9
1994-01-29,3.0374999999999996,2.1500000000000004,5.7,-1.4
1994-01-30,1.0,0.75,3.4,-1.9
1994-01-31,8.5,3.6999999999999997,8.2,-0.8
1994-02-01,16.0,3.966666666666667,8.3,-0.3666666666666667
1994-02-02,1.0,2.7333333333333334,5.4,0.06666666666666665
1994-02-03,2.0,2.3,4.1,0.5
1994-02-04,0.0,3.65,6.6,0.7
1994-02-05,0.0,5.8999999999999995,10.7,1.1
1994-02-06,0.25,6.95,12.4,1.5
1994-02-07,0.5,7.425000000000001,13.3,1.55
1994-02-08,0.75,6.45,11.3,1.6
1994-02-09,1.0,5.8,10.6,1.0
1994-02-10,3.6,2.7,5.0,0.40000000000000013
1994-02-11,0.0,3.1999999999999997,6.6,-0.19999999999999984
1994-02-12,23.1,2.2328082191780823,4.0,0.4656164383561644
1994-02-13,1.0,1.1,3.6,-1.4
1994-02-14,0.5,3.825,8.3,-0.6499999999999999
1994-02-15,3.7285714285714286,3.8499999999999996,7.6,0.1
1994-02-16,6.957142857142857,4.75,8.9,0.6
1994-02-17,10.185714285714287,4.8,9.5,0.09999999999999998
1994-02-18,3.0949324324324325,6.45,13.3,-0.4
1994-02-19,3.030011261261261,7.8,15.4,0.2
1994-02-20,2.0873858447488582,8.6,13.7,3.5
1994-02-21,23.1,6.85,11.5,2.2
1994-02-22,0.5,5.1000000000000005,9.3,0.9
1994-02-23,0.5,4.3,7.6,1.0
1994-02-24,0.25,3.55,6.0,1.1
1994-02-25,0.0,4.8,8.5,1.1
1994-02-26,4.1,5.0,9.1,0.9
1994-02-27,2.0,4.699999999999999,8.7,0.7
1994-02-28,1.0,5.55,10.4,0.7
1994-03-01,0.0,6.35,12.0,0.7
1994-03-02,0.0,4.525,8.9,0.1499999999999999
1994-03-03,0.0,4.8999999999999995,10.2,-0.4
1994-03-04,0.0,5.316666666666666,10.9,-0.2666666666666667
1994-03-05,3.25,3.233333333333333,6.6,-0.13333333333333336
1994-03-06,6.5,4.85,9.7,0.0
1994-03-07,9.75,6.6,12.1,1.1
1994-03-08,13.0,10.6,12.2,9.0
1994-03-09,6.5,11.95,17.4,6.5
1994-03-10,0.0,7.0,10.0,4.0
1994-03-11,4.95,6.4,11.3,1.5
1994-03-12,9.9,3.8833333333333333,6.2,1.5666666666666667
1994-03-13,4.95,6.166666666666666,10.7,1.6333333333333333
1994-03-14,0.0,6.3,10.9,1.7
1994-03-15,0.5666666666666667,4.8,8.9,0.7
1994-03-16,1.1333333333333333,5.3,10.9,-0.3
1994-03-17,1.7,5.699999999999999,11.2,0.2
1994-03-18,3.6827546296296294,7.85,15.0,0.7
1994-03-19,4.937692823608316,11.45,16.8,6.1
1994-03-20,5.072216633132126,8.933333333333334,13.4,4.466666666666667
1994-03-21,7.1920034013605445,6.916666666666667,11.0,2.8333333333333335
1994-03-22,4.131102941176471,7.6499999999999995,14.1,1.2
1994-03-23,5.1,7.09,13.0,1.18
1994-03-24,0.0,6.78,12.4,1.16
1994-03-25,0.5,5.82,10.5,1.1400000000000001
1994-03-26,1.0,7.506376386170906,10.6,4.412752772341814
1994-03-27,1.6583333333333332,6.3999999999999995,11.7,1.1
1994-03-28,2.3166666666666664,8.6,15.5,1.7
1994-03-29,2.975,7.3,13.2,1.4
1994-03-30,6.407812140240712,8.450000000000001,15.8,1.1
1994-03-31,5.903123249299719,11.549999999999999,19.9,3.2
1994-04-01,4.496030612244898,13.55,21.5,5.6
1994-04-02,4.869432773109244,13.45,21.5,5.3999999999999995
1994-04-03,3.485294117647059,11.35,17.5,5.2
1994-04-04,4.75,14.0,23.0,5.0
1994-04-05,4.945036764705883,18.0,25.4,10.6
1994-04-06,3.8072619047619045,19.35,26.8,11.9
1994-04-07,8.9,13.375,17.1,9.65
1994-04-08,9.46875,10.600000000000001,13.8,7.4
1994-04-09,10.0375,8.375,11.6,5.15
1994-04-10,10.606250000000001,9.95,17.0,2.9
1994-04-11,6.734505494505494,15.4,22.0,8.8
1994-04-12,4.268115384615385,13.116666666666667,18.4,7.833333333333334
1994-04-13,3.7746244131455398,12.633333333333333,18.4,6.866666666666667
1994-04-14,4.2305292360221936,12.75,19.6,5.9
1994-04-15,8.23116883116883,14.55,21.7,7.4
1994-04-16,5.718896103896104,17.0,24.1,9.9
1994-04-17,5.908833333333334,17.15,24.1,10.2
1994-04-18,4.91247619047619,14.75,19.0,10.5
1994-04-19,4.624228324434275,18.35,24.6,12.1
1994-04-20,4.939659442724458,17.75,23.4,12.1
1994-04-21,8.812153572336639,19.2,25.3,13.1
1994-04-22,5.148278560250391,19.9,25.7,14.1
1994-04-23,18.0,14.833333333333332,16.5,13.166666666666666
1994-04-24,15.42,16.71666666666667,21.2,12.233333333333334
1994-04-25,12.84,17.6,23.9,11.3
1994-04-26,10.26,19.075,27.5,10.65
1994-04-27,3.0441542288557213,17.55,25.1,10.0
1994-04-28,5.1,16.3,22.7,9.9
1994-04-29,4.3999999999999995,17.5,25.2,9.8
1994-04-30,3.7,18.4,24.6,12.2
1994-05-01,3.0,18.75,24.1,13.399999999999999
1994-05-02,2.0,21.65,28.7,14.6
1994-05-03,1.0,22.5,27.3,17.7
1994-05-04,0.0,20.5,25.3,15.7
1994-05-05,0.0,16.7,19.7,13.7
1994-05-06,0.0,16.674999999999997,21.4,11.95
1994-05-07,4.62,18.1,26.0,10.2
1994-05-08,9.24,19.35,28.8,9.899999999999999
1994-05-09,13.86,18.15,26.7,9.6
1994-05-10,3.702324175824176,20.1,27.2,13.0
1994-05-11,23.1,15.700000000000001,18.6,12.8
1994-05-12,25.575000000000003,17.35,22.1,12.6
1994-05-13,28.05,19.5,26.6,12.4
1994-05-14,30.525,21.6,28.1,15.100000000000001
1994-05-15,33.0,19.5,21.2,17.8
1994-05-16,32.00909090909091,21.03333333333333,26.7,15.366666666666667
1994-05-17,31.01818181818182,19.016666666666666,25.1,12.933333333333334
1994-05-18,30.027272727272727,17.5,24.5,10.5
1994-05-19,5.331325241922257,16.075000000000003,22.1,10.05
1994-05-20,7.062023270846801,16.4,23.2,9.6
1994-05-21,6.823258783470051,18.1,24.4,11.8
1994-05-22,5.5596938775510205,20.275,26.8,13.75
1994-05-23,6.440367647058824,22.6,29.5,15.7
1994-05-24,6.380954157782516,23.65,29.8,17.5
1994-05-25,4.030302061122956,23.65,28.7,18.6
1994-05-26,22.1,22.5,23.7,21.3
1994-05-27,3.6,20.925,25.0,16.85
1994-05-28,3.3000000000000003,19.85,27.3,12.4
1994-05-29,3.0,21.05,27.3,14.8
1994-05-30,2.7,22.450000000000003,28.6,16.3
1994-05-31,7.088541666666667,22.65,27.5,17.8
1994-06-01,5.565724957912458,22.425,28.0,16.85
1994-06-02,5.410648740930431,22.5,29.1,15.9
1994-06-03,7.323191421254801,23.049999999999997,30.9,15.2
1994-06-04,6.761352657004831,24.3,31.5,17.1
1994-06-05,3.6722388059701494,24.15,30.9,17.4
1994-06-06,8.82654411764706,24.85,32.0,17.7
1994-06-07,6.357014925373135,22.34,27.6,17.08
1994-06-08,0.0,21.98,27.5,16.46
1994-06-09,23.1,20.119999999999997,24.4,15.84
1994-06-10,19.55,22.603391203703705,27.6,17.606782407407408
1994-06-11,16.0,21.3,28.0,14.6
1994-06-12,12.450000000000001,21.7,25.7,17.7
1994-06-13,8.9,23.200000000000003,25.6,20.8
1994-06-14,10.600000000000001,23.175,26.6,19.75
1994-06-15,12.3,24.25,29.8,18.7
1994-06-16,14.0,24.9,31.0,18.799999999999997
1994-06-17,7.506805555555555,25.45,32.0,18.9
1994-06-18,10.237885802469135,21.875,24.8,18.95
1994-06-19,19.1,22.5,26.0,19.0
1994-06-20,15.075000000000001,20.866666666666667,24.1,17.633333333333333
1994-06-21,11.05,19.233333333333334,22.2,16.266666666666666
1994-06-22,7.025,21.9,28.9,14.9
1994-06-23,3.0,20.5,22.3,18.7
1994-06-24,3.7333333333333334,22.575000000000003,26.8,18.35
1994-06-25,4.466666666666667,23.75,29.5,18.0
1994-06-26,5.2,27.2,32.5,21.9
1994-06-27,11.14547619047619,27.216666666666665,32.8,21.633333333333333
1994-06-28,11.28849765258216,26.483333333333334,31.599999999999998,21.366666666666667
1994-06-29,14.319880952380952,25.75,30.4,21.1
1994-06-30,11.895782312925169,25.575,29.0,22.15
1994-07-01,10.813631790744466,27.35,31.5,23.2
1994-07-02,10.722420634920635,29.083333333333336,34.5,23.666666666666668
1994-07-03,13.395187793427231,28.916666666666668,33.7,24.133333333333333
1994-07-04,9.416666666666666,29.650000000000002,34.7,24.6
1994-07-05,15.421309523809523,30.65,36.6,24.7
1994-07-06,10.14812925170068,29.700000000000003,34.6,24.8
1994-07-07,9.082696177062376,28.475,32.6,24.35
1994-07-08,14.0,28.3,32.7,23.9
1994-07-09,13.45,28.099999999999998,32.3,23.9
1994-07-10,12.9,29.5,34.5,24.5
1994-07-11,12.35,31.450000000000003,37.1,25.8
1994-07-12,10.021156773211569,29.75,34.7,24.8
1994-07-13,9.863040123456791,29.950000000000003,36.1,23.8
1994-07-14,12.628990610328637,30.5,34.5,26.5
1994-07-15,10.883809523809523,31.575,37.4,25.75
1994-07-16,10.61234126984127,31.05,37.1,25.0
1994-07-17,8.18623015873016,30.375,36.5,24.25
1994-07-18,11.201032059727712,28.95,34.4,23.5
1994-07-19,9.838909641396667,27.5,31.3,23.7
1994-07-20,7.189330904957504,29.75,34.7,24.8
1994-07-21,6.324837535014006,30.55,35.7,25.4
1994-07-22,8.066862745098039,30.5,34.7,26.3
1994-07-23,6.314747474747475,29.675,33.4,25.950000000000003
1994-07-24,5.025441176470588,29.45,33.3,25.6
1994-07-25,5.095287114845938,30.45,34.5,26.4
1994-07-26,4.1,29.8,34.2,25.4
1994-07-27,3.8374999999999995,30.3,36.2,24.4
1994-07-28,3.5749999999999997,31.8,38.1,25.5
1994-07-29,3.3125,29.7,33.5,25.9
1994-07-30,3.1850081699346404,30.25,34.7,25.8
1994-07-31,3.604830917874396,31.2,36.5,25.9
1994-08-01,3.5560399159663865,32.45,36.7,28.2
1994-08-02,5.457409381663113,32.2,36.9,27.5
1994-08-03,2.0,32.15,37.5,26.8
1994-08-04,1.75,32.233333333333334,38.2,26.266666666666666
1994-08-05,1.5,32.516666666666666,39.3,25.733333333333334
1994-08-06,1.25,32.3,39.4,25.2
1994-08-07,4.934088164251208,32.675,39.2,26.15
1994-08-08,6.1985140931372555,33.45,39.8,27.1
1994-08-09,3.2979797979797985,31.75,36.7,26.8
1994-08-10,3.3644102564102565,30.9,35.3,26.5
1994-08-11,0.0,30.75,35.3,26.2
1994-08-12,0.0,29.65,33.4,25.9
1994-08-13,0.0,30.6,34.5,26.7
1994-08-14,0.0,31.200000000000003,36.2,26.2
1994-08-15,2.4285714285714284,31.299999999999997,36.9,25.7
1994-08-16,4.857142857142857,31.049999999999997,36.9,25.2
1994-08-17,7.285714285714285,30.5,36.3,24.7
1994-08-18,9.11948717948718,29.4,34.6,24.2
1994-08-19,8.045833333333334,28.9,34.1,23.7
1994-08-20,5.364498933901919,27.64938657407407,31.3,23.998773148148146
1994-08-21,17.0,26.331255787037037,28.5,24.162511574074074
1994-08-22,2.5,26.65,31.1,22.2
1994-08-23,0.0,27.4,32.0,22.8
1994-08-24,0.0,28.3,33.6,23.0
1994-08-25,0.0,29.5,34.9,24.1
1994-08-26,0.0,29.9,35.1,24.7
1994-08-27,7.699094304388423,30.1,35.2,25.0
1994-08-28,8.195837104072398,30.475,35.9,25.05
1994-08-29,4.161215277777777,30.85,36.6,25.1
1994-08-30,11.585470085470085,30.75,36.8,24.7
1994-08-31,5.428562544420753,30.4,36.5,24.3
1994-09-01,7.229051226551226,30.099999999999998,36.3,23.9
1994-09-02,4.896221611721612,28.566666666666663,33.9,23.23333333333333
1994-09-03,5.859538461538461,28.633333333333333,34.7,22.566666666666666
1994-09-04,5.583872767857143,28.3,34.7,21.9
1994-09-05,6.172433035714286,29.200000000000003,35.2,23.2
1994-09-06,7.073581932773109,29.0,34.5,23.5
1994-09-07,0.0,28.85,33.9,23.8
1994-09-08,0.0,27.933333333333337,33.2,22.666666666666668
1994-09-09,0.0,27.366666666666667,33.2,21.53333333333333
1994-09-10,0.0,27.65,34.9,20.4
1994-09-11,0.0,26.275,31.8,20.75
1994-09-12,0.0,26.6,32.1,21.1
1994-09-13,19.25,25.299999999999997,30.2,20.4
1994-09-14,38.5,24.9,30.1,19.7
1994-09-15,57.75,25.65,31.5,19.8
1994-09-16,77.0,21.25,23.0,19.5
1994-09-17,70.37272727272727,22.5,25.8,19.2
1994-09-18,63.74545454545454,24.7,30.5,18.9
1994-09-19,57.11818181818182,23.425,28.6,18.25
1994-09-20,6.071054421768707,23.9,30.2,17.6
1994-09-21,5.370710784313726,24.8,30.1,19.5
1994-09-22,8.413725490196079,24.55,29.6,19.5
1994-09-23,7.1178921568627445,24.3,29.1,19.5
1994-09-24,7.022342995169082,22.883333333333333,27.7,18.066666666666666
1994-09-25,10.08914768806073,21.866666666666667,27.1,16.633333333333333
1994-09-26,11.754235103132162,22.2,29.2,15.2
1994-09-27,4.1,20.15,23.0,17.299999999999997
1994-09-28,3.0,22.325,25.25,19.4
1994-09-29,14.0,24.3,27.5,21.1
1994-09-30,9.9,24.083333333333336,28.6,19.566666666666666
1994-10-01,8.91,23.31666666666667,28.6,18.033333333333335
1994-10-02,7.92,21.75,27.0,16.5
1994-10-03,6.930000000000001,21.85,27.3,16.4
1994-10-04,3.9926258503401355,20.987499999999997,26.2,15.774999999999999
1994-10-05,3.7349253731343284,20.025,24.9,15.149999999999999
1994-10-06,5.157293080054274,20.1625,25.8,14.525
1994-10-07,5.763961038961039,20.3,26.7,13.9
1994-10-08,7.300928297055058,20.375,25.0,15.75
1994-10-09,5.521480926581159,22.200000000000003,26.8,17.6
1994-10-10,0.0,23.549999999999997,26.9,20.2
1994-10-11,2.2636363636363637,23.2,26.2,20.2
1994-10-12,4.527272727272727,24.525,30.2,18.85
1994-10-13,6.790909090909091,23.7,29.9,17.5
1994-10-14,5.311538461538461,21.825,27.5,16.15
1994-10-15,7.3999450549450545,20.65,26.5,14.8
1994-10-16,7.485120879120879,20.9,26.3,15.5
1994-10-17,5.949527472527473,18.549999999999997,22.9,14.2
1994-10-18,5.58859375,18.3,23.7,12.9
1994-10-19,3.980729166666667,18.5,23.1,13.9
1994-10-20,5.236111111111111,18.37,23.6,13.14
1994-10-21,24.9,14.14,15.9,12.38
1994-10-22,0.0,15.66,19.7,11.62
1994-10-23,0.0,16.708938356164385,22.1,11.317876712328768
1994-10-24,0.0,15.399999999999999,20.7,10.1
1994-10-25,0.0,16.0,21.9,10.1
